customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03545,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,655.88,No
CUST-03546,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,52.4,2251.51,No
CUST-03547,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,74.13,734.94,Yes
CUST-03548,Female,1,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),85.51,5472.0,No
CUST-03549,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.98,981.28,No
CUST-03550,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.83,4182.33,No
CUST-03551,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.3,5107.62,No
CUST-03552,Male,1,Yes,Yes,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.91,1946.32,No
CUST-03553,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,68.45,1295.06,No
CUST-03554,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.76,1379.67,No
CUST-03555,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),65.86,273.79,No
CUST-03556,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.92,1210.95,No
CUST-03557,Male,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.77,1115.77,No
CUST-03558,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.61,4833.53,No
CUST-03559,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),81.53,640.81,No
CUST-03560,Female,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),69.08,1231.44,No
CUST-03561,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),95.48,94.88,Yes
CUST-03562,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.67,426.26,No
CUST-03563,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),110.92,555.25,Yes
CUST-03564,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.07,503.36,Yes
CUST-03565,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.05,189.27,No
CUST-03566,Female,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.43,2076.83,No
CUST-03567,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.97,3417.97,No
CUST-03568,Male,0,Yes,No,6,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,52.46,300.36,Yes
CUST-03569,Female,1,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.8,480.61,Yes
CUST-03570,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),68.16,2879.33,No
CUST-03571,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.46,293.68,Yes
CUST-03572,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,446.07,No
CUST-03573,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,81.35,4794.93,No
CUST-03574,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),76.44,3284.81,No
CUST-03575,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.62,6299.95,No
CUST-03576,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.53,6736.86,Yes
CUST-03577,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,85.95,774.9,No
CUST-03578,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.93,1167.69,No
CUST-03579,Female,1,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.52,1985.78,No
CUST-03580,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.13,2765.52,No
CUST-03581,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),100.62,6753.08,No
CUST-03582,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.81,4698.58,No
CUST-03583,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),84.49,512.17,Yes
CUST-03584,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.09,7023.69,Yes
CUST-03585,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.63,1848.02,Yes
CUST-03586,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),72.14,4626.01,No
CUST-03587,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.73,1171.1,No
CUST-03588,Female,1,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.62,2045.54,No
CUST-03589,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.09,136.54,No
CUST-03590,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.16,2440.89,Yes
CUST-03591,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.49,1668.01,Yes
CUST-03592,Male,0,No,Yes,63,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,61.69,3890.65,No
CUST-03593,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,84.67,1859.87,No
CUST-03594,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),69.21,2493.18,No
CUST-03595,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),95.54,955.81,No
CUST-03596,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,102.05,5729.83,Yes
CUST-03597,Female,0,No,No,2,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.81,146.48,Yes
CUST-03598,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,63.31,3474.68,No
CUST-03599,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,94.59,3778.76,No
CUST-03600,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,3951.95,No
CUST-03601,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.36,436.78,No
CUST-03602,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,66.08,2759.76,No
CUST-03603,Male,0,No,No,48,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),50.06,2392.99,No
CUST-03604,Female,0,No,No,59,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,55.86,3289.88,No
CUST-03605,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.79,581.99,No
CUST-03606,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.95,5767.39,No
CUST-03607,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.33,98.46,Yes
CUST-03608,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,64.58,714.41,No
CUST-03609,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,432.6,No
CUST-03610,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,96.46,577.27,Yes
CUST-03611,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,87.7,3341.47,Yes
CUST-03612,Male,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.74,3151.97,Yes
CUST-03613,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,90.67,2275.05,No
CUST-03614,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.47,713.79,Yes
CUST-03615,Female,1,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.16,4013.9,No
CUST-03616,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.14,2201.38,Yes
CUST-03617,Male,1,No,No,6,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,64.79,392.03,No
CUST-03618,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),84.78,2456.37,Yes
CUST-03619,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.35,1887.79,Yes
CUST-03620,Male,0,No,No,6,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,79.61,471.19,No
CUST-03621,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,99.28,3475.88,No
CUST-03622,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.9,1267.97,No
CUST-03623,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,80.08,5602.66,No
CUST-03624,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),71.38,3280.31,No
CUST-03625,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.6,186.51,Yes
CUST-03626,Female,1,Yes,No,31,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),75.82,2346.17,No
CUST-03627,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.64,6853.09,No
CUST-03628,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.37,616.53,Yes
CUST-03629,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,320.44,Yes
CUST-03630,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.6,5978.56,No
CUST-03631,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.27,4411.46,No
CUST-03632,Male,0,Yes,No,54,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.53,4357.14,No
CUST-03633,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.77,737.65,No
CUST-03634,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.04,552.06,Yes
CUST-03635,Female,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.56,1412.58,No
CUST-03636,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.73,316.36,Yes
CUST-03637,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,68.97,4118.69,No
CUST-03638,Male,0,No,No,12,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),63.48,755.09,No
CUST-03639,Female,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.89,2394.95,Yes
CUST-03640,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.55,1059.38,Yes
CUST-03641,Female,1,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.17,677.57,No
CUST-03642,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,105.15,7037.0,No
CUST-03643,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,58.08,2740.37,Yes
CUST-03644,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.14,1255.54,No
CUST-03645,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.72,1013.47,Yes
CUST-03646,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.02,317.88,No
CUST-03647,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.33,3270.14,Yes
CUST-03648,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,59.26,550.11,No
CUST-03649,Male,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,91.41,5486.7,Yes
CUST-03650,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,336.73,No
CUST-03651,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.25,4344.93,Yes
CUST-03652,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,110.25,881.52,Yes
CUST-03653,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.88,699.6,Yes
CUST-03654,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.94,6018.58,No
CUST-03655,Female,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,93.57,272.06,No
CUST-03656,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,69.5,2445.76,No
CUST-03657,Male,0,No,No,49,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),67.54,3301.55,No
CUST-03658,Female,0,No,No,53,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,65.45,3476.05,No
CUST-03659,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.71,257.2,Yes
CUST-03660,Male,1,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,1221.75,No
CUST-03661,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,107.3,2799.15,Yes
CUST-03662,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.98,2313.1,Yes
CUST-03663,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.36,427.33,Yes
CUST-03664,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.42,656.22,No
CUST-03665,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.93,104.69,No
CUST-03666,Female,0,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.5,823.06,No
CUST-03667,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,47.3,91.87,Yes
CUST-03668,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.34,1311.88,No
CUST-03669,Female,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.13,233.1,No
CUST-03670,Female,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),69.02,3790.79,No
CUST-03671,Female,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.68,3577.77,Yes
CUST-03672,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.29,3660.96,Yes
CUST-03673,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,88.43,6214.78,No
CUST-03674,Female,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.02,368.52,No
CUST-03675,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,75.03,4875.28,No
CUST-03676,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,76.67,3520.0,No
CUST-03677,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),82.01,3282.38,Yes
CUST-03678,Female,0,No,No,36,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.18,2377.79,No
CUST-03679,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,52.45,907.01,No
CUST-03680,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.16,1297.73,No
CUST-03681,Male,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.97,5007.42,Yes
CUST-03682,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,52.25,2975.79,No
CUST-03683,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),89.96,5213.8,No
CUST-03684,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.38,908.12,Yes
CUST-03685,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.71,3871.71,No
CUST-03686,Female,0,Yes,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.61,1526.02,No
CUST-03687,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.8,112.55,No
CUST-03688,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,84.17,5218.17,No
CUST-03689,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.01,3480.18,No
CUST-03690,Female,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),89.43,282.73,No
CUST-03691,Female,1,No,No,38,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.84,2737.83,Yes
CUST-03692,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.67,4351.37,No
CUST-03693,Male,1,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.21,177.2,No
CUST-03694,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.81,108.5,Yes
CUST-03695,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,89.07,348.35,Yes
CUST-03696,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.75,308.44,No
CUST-03697,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.93,1040.03,Yes
