gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargePerTenure,NumServices,HighValue,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr
1,0,0,1,3,1,1,66.6,192.22,1,16.65,2,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,66,1,0,64.93,4293.89,0,0.97,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,0,1,24,1,1,59.05,1401.6,1,2.36,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1,0,0,1,3,1,1,89.6,254.62,0,22.4,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0,36,1,1,77.61,2781.48,0,2.1,2,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,48,1,0,83.58,4016.14,0,1.71,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,0,1,0,45,1,1,51.96,2333.38,1,1.13,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,1,1,0,8,1,0,45.09,362.18,0,5.01,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,0,55,1,0,25.23,1386.08,1,0.45,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,0,1,25,1,1,76.6,1909.71,0,2.95,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,16,1,1,61.37,980.74,0,3.61,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,28,1,1,96.94,2716.23,0,3.34,4,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,45,1,1,62.19,2794.99,0,1.35,3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,0,1,0,2,1,1,61.83,131.0,0,20.61,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,1,9,1,1,75.41,674.82,0,7.54,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,17,1,1,65.56,1116.46,0,3.64,2,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,1,63,1,0,83.96,5282.01,1,1.31,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0,66,1,1,74.5,4926.69,0,1.11,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,1,0,9,1,1,43.84,400.94,1,4.38,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,1,1,0,0,49.74,49.06,0,24.87,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,39,1,0,62.62,2432.9,1,1.57,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1,0,1,1,1,1,1,63.33,76.1,1,31.66,3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,0,0,9,1,1,57.07,503.36,1,5.71,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0,1,0,57,1,1,32.89,1891.2,0,0.57,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,1,0,66,1,1,81.56,5372.91,1,1.22,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,0,1,1,1,97.46,84.05,0,48.73,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,1,0,1,64,1,1,56.19,3608.98,0,0.86,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,0,29,0,1,65.87,1893.54,0,2.2,3,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,0,0,6,1,0,64.07,412.92,0,9.15,3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0,1,0,71,0,1,21.61,1526.02,0,0.3,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,1,0,48,0,1,75.56,3641.47,0,1.54,1,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0,21,1,0,18.77,387.39,0,0.85,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
1,0,0,0,70,1,0,96.53,6736.86,1,1.36,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,0,1,0,3,1,0,20.24,65.77,1,5.06,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,1,95.47,82.79,1,47.74,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,0,62,0,0,18.25,1132.45,0,0.29,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,71,1,0,25.13,1791.48,1,0.35,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,3,1,1,77.5,229.09,1,19.38,4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,1,14,1,0,88.34,1236.61,0,5.89,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
1,0,0,1,3,1,0,19.89,62.84,0,4.97,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,43,1,1,60.81,2618.22,0,1.38,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,45,1,1,63.26,2860.93,1,1.38,3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,0,0,10,1,0,77.66,777.92,1,7.06,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,0,9,1,1,84.58,741.59,1,8.46,3,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,1,1,25,1,1,80.66,2034.61,1,3.1,2,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,30,1,1,44.31,1331.82,1,1.43,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,1,15,1,0,80.23,1213.03,1,5.01,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1,0,1,1,5,1,0,95.86,477.81,1,15.98,2,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,0,3,1,1,51.47,155.57,1,12.87,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,34,1,0,94.2,3219.33,0,2.69,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
1,0,1,0,38,1,1,85.62,3261.82,1,2.2,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1,1,1,0,11,1,0,101.04,1116.71,1,8.42,3,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1,0,1,0,21,1,1,69.89,1480.52,0,3.18,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,0,0,9,1,1,98.42,870.85,1,9.84,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0,0,0,45,1,1,91.41,4093.94,0,1.99,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,1,8,1,1,50.57,393.89,1,5.62,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,4,1,0,88.85,355.15,0,17.77,2,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0,0,0,42,1,0,19.24,818.58,0,0.45,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
1,1,1,0,8,0,1,75.63,603.38,0,8.4,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,1,1,11,1,0,82.43,909.41,0,6.87,4,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,34,1,1,76.1,2587.23,1,2.17,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,39,1,1,73.7,2884.47,1,1.84,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,1,0,43,1,1,29.76,1264.29,0,0.68,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0,5,1,1,84.1,421.83,1,14.02,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,0,63,1,1,60.32,3798.84,0,0.94,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,57,1,1,74.6,4250.17,0,1.29,2,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,0,27,0,1,51.45,1392.19,1,1.84,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0,0,0,6,1,0,78.07,463.02,1,11.15,5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,22,1,1,86.35,1887.79,1,3.75,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,1,0,45,1,1,76.75,3455.29,0,1.67,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,1,51,1,0,31.16,1572.33,0,0.6,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,50,0,1,90.33,4534.79,1,1.77,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,1,0,51,1,1,99.39,5076.19,0,1.91,2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,10,1,0,74.13,734.94,1,6.74,5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,0,0,1,67,1,1,74.6,4992.97,0,1.1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,55,0,1,103.49,5692.25,1,1.85,4,1,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,0,65,1,1,71.19,4627.79,0,1.08,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,1,1,1,14,1,1,43.93,627.29,0,2.93,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,0,48,1,1,96.83,4636.15,1,1.98,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0,1,0,2,1,0,107.92,221.16,1,35.97,4,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0,0,1,0,61,1,0,67.68,4124.25,0,1.09,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
1,0,1,0,4,0,1,75.64,302.77,1,15.13,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0,20,1,1,94.66,1889.2,1,4.51,2,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,0,7,1,0,104.78,726.45,1,13.1,3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,0,0,1,5,1,1,85.48,437.08,1,14.25,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
